Review,Polarity,Town,Region,Type
Almorzamos en Rooster esta tarde. Teníamos la sopa del día y Dividimos el sándwich club. La sopa estaba una sopa de hongos Portobello que era cremosa y deliciosa. El sándwich era sirve parrilla en pan casero. Había abundante bacon y aguacate. simplemente delicioso.,4.0,Isla_Mujeres,QuintanaRoo,Restaurant
"Un lugar que no puedes dejar de visitar si vienes a Chiapas. Te recomiendo que lo visites cuando no es temporada de lluvias para que puedas apreciar el color azul en el agua, de lo contrario la verás mezclada con paliza y tierra. Aún con todo eso el lugar es imponente.",4.0,Palenque,Chiapas,Attractive
"Ha sido en Ajijic Manix por muchos años. Es un comedor interior como muchos de los restaurantes de la ciudad son comidas en el jardín. El menú es variado y bueno. El budín de maíz, una de sus especialidades, es muy sabrosa. El personal y...la gerencia es servicial y amable.Más",3.0,Ajijic,Jalisco,Restaurant
Fue una pena que había muchas algas pero aún así me di un baño y disfrute de la tranquilidad y las vistas ya que no había mucha gente,4.0,Tulum,QuintanaRoo,Attractive
"Las habitaciones básicas simples (12) con un ambiente mexicano. Muy limpio, vistas bonitas del mar, amable, servicial personal. Es agradable tener una pequeña nevera en la habitación. Comida en el restaurante era buena pero cerrado alrededor de 7. El desayuno se sirve en nuestro balcón, lujo. Estamos de acuerdo con otros comentarios acerca de la falta de variedad en el desayuno continental. Uno podía pedir un huevo, pero cuando llega era un misterio. Este no es un lugar para alguien con la rodilla, cadera u otras condiciones handicapping debido a las escaleras. Buceo era difícil, si no imposible. Olas continuamente agitó el agua y ver nada era difícil. El extremo opuesto de la isla (Playa Norte) está a 25 minutos en carro de golf de este hotel, una bonita playa de arena pero",4.0,Isla_Mujeres,QuintanaRoo,Hotel
"es una de las atracciones que sin duda debes conocer cuando vienes a valle de bravo, para poder tomar una buena foto y apreciar  la vista que tiene al redor.",4.0,Valle_de_Bravo,Estado_de_Mexico,Attractive
"Fui a comer con mi esposa, el lugar es muy agradable, con buen ambiente, tiene una vista muy linda a la laguna, la comida es buena y a buen precio.
La atención es buena también.",4.0,Bacalar,QuintanaRoo,Restaurant
"Buen restaurante, hay un hermoso jardín. Muy buena comida. Hemos cenamos allí muchas veces: pequeño punto de atención sería el vino, vino principalmente mexicana, que no está a la altura de nuestras normas todavía.",4.0,San_Cristobal_de_las_Casas,Chiapas,Restaurant
"Hoy fuimos a desayunar en este restaurante, que aparentemente ofrece varios paquete de desayunos, uno, lo que elige yo Caffè y pan dulce ( y viejos) por 20 pesos y uno de 50 con café, juarace de huevo Y jugo.
Eso por un valore totale...Más",1.0,San_Cristobal_de_las_Casas,Chiapas,Restaurant
"Vale la pena visitar los alrededores de los portales, los talleres tienen hermosos trabajos, donde puedes encontrar casi cualquier cosa.",4.0,Patzcuaro,Michoacan,Attractive
"Si lo que buscas es un lugar para comer comida típica de Guadalajara mientras escuchas música mexicana debes de ir a el parian.
Es una plaza con un ambiente familiar donde hay varios restaurantes que en común dan vista a un foro donde se presentan...Más",5.0,Tlaquepaque,Jalisco,Restaurant
"Cuando me hospede en el hotel aceptaron un evento que según serian de 80 personas que no eran huéspedes y solo llegarían a desayunar e irse y se quedaron entrando con hieleras bolsas de hielo caguamas y por un descorche de $1,000 los dejaron usar las instalaciones todo el dia, dichas personas no portaban cubrebocas en pasillos baños y no los podian sacar del hotel me senti insegura y nada relajada ya que en el area de SPA se escuchaba el ruido de estas personas, el hotel es caro y no cumplio con lo prometido de ser relajante y sobre todo cuidar las medidas de sanidad cero sana distancia y q permitan entrar grupos q no son huéspedes rompiendo la tranquilidad ",1.0,Valle_de_Bravo,Estado_de_Mexico,Hotel
"Genial batidos. Tenía unos este año, como siempre. También los bares de helado son hechos en casa, muchos de ellos con fruta fresca en los bares.",5.0,Loreto,Baja_CaliforniaSur,Restaurant
Increíble lo que tiene la cultura prehispánica en verdad entras en un mundo mágico donde te imaginas la forma de vida de los mayas.,4.0,Tulum,QuintanaRoo,Attractive
"Es un lugar simple que puedes visitar en 3omin. Si quieres tomarte la foto del recuerdo o en el letrero de ""Bacalar"", adelante. Frente a él se encuentra el parque principal con varias opciones de comida/snacks por la noche.",4.0,Bacalar,QuintanaRoo,Attractive
"Tras circunvalan toda la isla en un carrito de golf, nos detuvimos aquÃ­ para tomar unas copas y a descansar en la playa. Como las playas, es menos concurrida que muchos de los que se encuentran en la zona hotelera de CancÃºn. tambiÃ©n es mucho mÃ¡s tranquilo que el centro de la ciudad (con todas las tiendas y trÃ¡fico).Recomiendo conseguir una bebida en uno de los muchos bares aquÃ­, ya que los precios son mucho mejor que en los hoteles ( $2- $4 para las bebidas mixtas la mayorÃ­a).  no hay un montÃ³n de espacio para nadar aquÃ­, pero las playas son bonitas y bien situado en el centro de la ciudad.",4.0,Isla_Mujeres,QuintanaRoo,Attractive
"Es un museo muy descuidado y aporta realmente muy poco de lo que es la medicina tradicional, kas explicaciones sobre las diferentes plantas medicinales son a medias, algo que tal vez en wikipedia podría encontrarse con mejor información.",2.0,San_Cristobal_de_las_Casas,Chiapas,Attractive
"Fuimos de luna de miel. Les enviamos un correo electrónico diciendo que esta es nuestra luna de miel, y si se puede mejorar. Como llegamos, el chico de la recepción nos dijeron que no nos porque cada uno aquí es una miel y que no están mejor que ellos. Nos preguntamos si que puede proporcionarnos algo que le hacen sentir especiales y dijo que se enviaron fruta y vino. Nos fuimos a nuestra habitación y la habitación tenía hormigas! En el dormitorio y en la cocina. También no te lo que hemos sido promesa. Las habitaciones tienen una puerta de conexión que se puede oír cada cosa en la otra habitación. En la mañana de nuestro último día, el nock de hombre de limpieza en nuestra puerta a 8:00 a preguntar cuando estamos dejando (la hora de salida es a las 12:00 pm).  Cuando nos",2.0,Isla_Mujeres,QuintanaRoo,Hotel
"el burrito de arrachera viene atascado de arroz y frijoles, nada especial de sabor, cumple para llenar el estómago pero no volvería a comer aquí",2.0,Sayulita,Nayarit,Restaurant
"Excelente localización, la casa es preciosa, el decorado de muy buen gusto y la vista a la Peña espectacular, el servicio y la comida buena y buen precio",4.0,Bernal,Queretaro,Restaurant
"El lugar es hermoso  sin duda.Lleve swim shoes porque usar chanclas esta algo molesto por las piedras y el agua está helada !!Pero lo que verán será asombroso, contraten guía y fotógrafo  vale muchísimo la pena y disfrutenlo",5.0,Tulum,QuintanaRoo,Attractive
"Para mantener el equilibrio, mi esposa y mi hija disfrutaron de nuestra estadÃ­a de una semana y tomaron las irritaciones (y hubo varias) con calma.La playa estÃ¡ conectada con el rÃ­o Sayulita, que es mÃ¡s difÃ­cil de cruzar de noche. Esto, sumado a la marea alta, hace que caminar por la playa despuÃ©s de las 9 p. m. sea un desafÃ­o y un poco incompleto a veces. El rÃ­o lleva ""materiales"" a la playa. Nos explicaron que por eso las zonas de la playa cercanas a la desembocadura del rÃ­o son menos arenosas, mÃ¡s ""pedregosas"".La playa estÃ¡ repleta de aulladores. Mi esposa bromeÃ³ diciendo que el artÃ­culo que mÃ¡s deseaba comprar era un letrero que decÃ­a: ""No Gracias"". La Ãºnica paz que obtendrÃ¡ es reclinÃ¡ndose y cerrando los ojos.Los precios en la mayorÃ­a de los restaurantes y tiendas son sorprendentemente caros. Mary's cerca de la plaza fue una excepciÃ³n destacada.La mayorÃ­a de los vendedores ambulantes no regatean mucho, si es que lo hacen, lo cual fue frustrante para mi esposa, que es una viajera mundial. Muy importante ""impuesto turÃ­stico"" aquÃ­.La playa no estÃ¡ muy limpia aunque algunos, como nosotros, recogieron lo que dicen. Los negocios en la playa eran buenos en esto. Gran parte del plÃ¡stico proviene del ocÃ©ano mismo, por lo que no es como si la gente tirara basura por todas partes.Para surfear, esta es una playa de nivel principiante. Probablemente mi experiencia favorita fue tomar una lecciÃ³n de surf por primera vez en la calle. Muy recomendable.Para una experiencia Ã³ptima, que no era lo que me hicieron creer, aquÃ­ necesitas pesos y muchos. Los lugareÃ±os dicen que el cajero automÃ¡tico en Don Pedros es seguro (cuando funciona), asÃ­ como el mercado OXXO cerca de la plaza y en el banco cerca de la calle. Lukes fuera de la ciudad.",3.0,Sayulita,Nayarit,Attractive
"Todo acerca de este viaje fue perfecto! El hotel estaba impecable, el servicio era impecable, la comida era deliciosa y las bebidas fluyen libremente. Cada pregunta que tuvimos fue contestada rápidamente y educadamente y ya estamos planeando nuestro próximo viaje! Ir!!",5.0,Isla_Mujeres,QuintanaRoo,Hotel
"Hace algunos años conocí este lugar, el cual recordaba como uno de los mejores lugares que había probado el pozole, acudí en esta ocasión y la verdad fue decepcionante. El servicio es bueno, pero la los alimentos bajaron de calidad y ya no es el...Más",3.0,Taxco,Guerrero,Restaurant
"Tienen alrededor de 4 habitaciones húmedas, oscuras y sin ventilación. Una de ellas la suite 9. Nos dio una terrible  alergia por la humedad y no nos pudieron cambiar de habitación. La habitacion no contaba con wifi. La alberca no está climatizada y en esta época esta muy fría. ",1.0,Taxco,Guerrero,Hotel
"Hotel para hospedarse de paso, máximo una noche, las instalaciones son buenas, sin embargo el desayuno promedio y el staff deja un mal sabor de boca con su poca calidez y flexibilidad (hasta para solicitar una toalla adicional), en general buen hotel para pasar una noche y continuar el viaje.",3.0,Valladolid,Yucatan,Hotel
Pésimo servicio y atención. Tardaron media mañana en servir los alimentos y al entregar la cuenta quebraron la tarjeta sin dar solución ni pedir siquiera una disculpa.,1.0,Bernal,Queretaro,Restaurant
"Fuimos a Tulum temprano en la mañana, lo que sugeriría porque está muy caliente! Era bastante decepcionado. No tuvimos un guía pero probablemente te sugiero una ya que había muy poco sobre las ruinas en cualquier lugar. La mayoría de la señal/placas que estaban allí no estaban en buen estado y no se puede leer lo que estaban buscando en como toda la escritura se ha desaparecido. un MONTÓN de tiendas y muy comercializadas justo fuera de los muros de las ruinas que tienes que atravesar para entrar y salir de las ruinas. Los vendedores eran muy ""grabby"" y no quieres llevar no por respuesta. Como dije que estaba muy decepcionados con la experiencia y no vamos a volver de nuevo. La próxima vez que vaya a Coba",2.0,Tulum,QuintanaRoo,Attractive
"Visitamos las ruinas de Tulum para ver cómo los mayas vivieron en la zona. Hay varios edificios en el lugar que ofrecen un buen ejemplo de cómo los mayas construyeron allí edificios y cómo su sociedad funcionaba. Hay iguanas por todo el establecimiento. La zona de playa tenía unos 50 personas alrededor y en el agua. Fuimos a principios de mayo y fue muy caliente, transpirar caliente. acantilado de té con vistas a la piscina es el único lugar que encontramos alivio de calor de la brisa saliendo del agua. Nuestro guía se facilita información histórica sobre la distribución de sitio y la historia maya.",4.0,Tulum,QuintanaRoo,Attractive
"Este lugar siempre me deja con laBoca abierta, lo he visitado 4 veces en lapsos fe 6 años proximadamente, siempre descubro nuevas pirámides, nuevos caminos, nuevas artesanías. Les recomiendo llevar agua para hidratarse, si van a visitar el lugar, no usen gel para cabello, es mejor utilizar una gorra o sombrero, se suda muchísimo y una gorra puede ayudar. Por favor noten que el lugar está lleno de escalones por si tienen problemas con sus rodillas o si llevan gente mayor difícilmente podrá llegar a todos los lugares. Hay turistas que dan la explicacion en español, inglés e Italiano, la mayoría de los guías están bien instruidos y te dan una muy buena explicación.Como es un lugar muy concurrido procuren no llevar cosas de valor ya que es fácil que les roben. La primera vez fui con un grupo de amigos y mientras estábamos meditando con los ojos cerrados alguien pasó y se llevó todas las pertenencias.",5.0,Palenque,Chiapas,Attractive
"Gran experiencia en el restaurant del Hotel Bo

Ahí encontramos el platillo favorito de mi esposa después de una semana de vacaciones en San Cristobal: Aguachile de Res!

Y la atención de todo el staff: inmejorable.",5.0,San_Cristobal_de_las_Casas,Chiapas,Restaurant
"La ubicación era aislado, pero los jardines y el río eran preciosas. mantienen las instalaciones muy limpias. Las habitaciones eran amplias, pero los baños eran anticuadas. La comida no era uno de sus puntos fuertes. El personal de la recepción fue muy amable.",4.0,Palenque,Chiapas,Hotel
"Las ruinas preciosas y cada cosa con su explicación. El recorrido por las ruinas arqueológicas dura más o menos una hora y luego si quieres te puedes parar en  la playa de agua cristalina, pero llena de gente haciéndose fotos. Merece la pena, la entrada son 70 pesos por persona y si se quiere la guía, 150 pesos por persona. El parking 150 pesos por coche.",5.0,Tulum,QuintanaRoo,Attractive
"El hotel cuenta con lo elemental para pasar la noche nada extraordinario, no cuentan con transportación a los alrededores, camarista bastante ruidosa, falta de toalla, el personal bastante amable, ofrece servicio de taxi seguro bastante caro.",3.0,Tepotzotlan,Estado_de_Mexico,Hotel
"recomiendo este sitio para quienes temen contraer la maldición de Moctesuma..., si quieren ser turistas y adentrarse en la cultura mexicana , caminen mas alla :Tabano , etc",3.0,Tulum,QuintanaRoo,Restaurant
"El dueño súper nefasto, los empleados te atienden con hueva y de mala gana, no hay 
personal suficiente para cuando está lleno el lugar. Pedí un café americano con hielo, sin azúcar, sin crema, sin saborizante, jarabe o leche y me dan un frapuchino con...Más",1.0,Malinalco,Estado_de_Mexico,Restaurant
Exelente para pasar con la familia un buen puente o fin de semana todo muy accesible en precios antojitos y demás me facino el lugar saludos desde Tijuana b.c,5.0,Orizaba,Veracruz,Attractive
"Cuando la ponen entre las mejores playas del mundo, uno se pregunta cuantas playas han visto los que ponen la nota... hace años lo fue, pero en el momento actual, entre los beach club que la inundan y el sargazo, no estaría en mi top 50...la primera vez que estuve allí hace 15 años era impresionante desgraciadamente se la están cargando...",3.0,Tulum,QuintanaRoo,Attractive
"No por ser artesanal tiene que ser FEO. Si de verdad quieres deleitarte con una buena Pizza este no es el lugar. Pero se nota el mercado meta de su producto y eso es normal para la baja calidad, solo es el lugar lo que...vende... que además no es de lo mejor.Más",1.0,Cholula,Puebla,Restaurant
"Tuve el burrito y mi esposo tenía la enchilada. Era muy sabrosa, excepto que como la comida estilo auténticamente mexicano. Sus selecciones eran excepcionales, pero algo sosa. Si no te gusta un montón de especias, este lugar es genial.",4.0,Isla_Mujeres,QuintanaRoo,Restaurant
"Lugar que  encierra una historia fascinante. LLevar sombrero y ropa  clara, ya que el sol a la hora de la excursión está muy fuerte",4.0,Tulum,QuintanaRoo,Attractive
"una cazuela por 400 pesos!!! el servicio ya no es el de antes y los meseros se aprovechan para venderte lo mas caro que tienen, la verdad no vale la pena ir a tomar cazuelas ahi, si piensan ir solo se asoman y ven  el...Más",3.0,Tlaquepaque,Jalisco,Restaurant
"Hotel Mia Reef  .una experience maravillosa Restaurant Maria's, celebro mi CUMPLEAÑOS delicious food my birthday dinner on Sept  29 was Awesome. I met so many beautiful people, Jorge front desk   Alex de la barra ,Alan & Wilbert  my Djs super cool.  Nubar muy amable.Hans. Gabriel, los chef's : Jason,  Hector , Javier  Elena en el Lobby  ( un Angel)    Y no quiero  olvidar a las personas que hacen posible que el hotel  y lugares de comer esten limpios. Tuvimos el placer de conocer a Fernando  y Lucio (Luciano) tantas otras persons maravilloso  : Misael,  Jerry , Manuel.  Martin, cirilo Hans , Nicole, Angel  Carolina y Y Litzy my wonderful masseuse Pero no puedo terminar este survey sin  Mencionar a mi NUMBER 1 PERSON At isla mujeres.  En el ultimate dia de mi vacation  Luis ",5.0,Isla_Mujeres,QuintanaRoo,Hotel
"Este restaurante fue el más agradable que he visitado en Palenque. Como han dicho otros, las porciones son enormes, pero también tienen un estupendo sabor auténtico Chiapaneca. Disfruté tanto las Mole enchiladas, un poco más dulce que estoy acostumbrado, pero delicioso y la tampiqueno de...carne. El plato de carne implica una buena porción de carne, ensalada bien pesar y bien cocinado, frijoles y guacamole, dulce plátano y qué diablos, un delicioso asado de pollo enchilada sólo por diversión. considerar seriamente compartir un plato principal con un amigo.Más",5.0,Palenque,Chiapas,Restaurant
"El sonido de la caída de la cascada, el color y la increíble brisa del lugar además de su vegetación hacen de las Cascadas de Agua Azul un sitio para hacer una relajante visita en la zona.No olvidar tomar agua de lima, agua de coco y la gastronomía típica del lugar en los pequeños restaurantes Si se cuenta con tiempo suficiente subir al inició de la cascada es muy recomendable",4.0,Palenque,Chiapas,Attractive
"Este lugar está dentro de un hotel boutique el cual está sumamente bonito y por lo tanto, este lugar que permite tener vista de parte del hotel es por lo tanto súper agradable para degustar alimentos y bebidas en una atmósfera relajada y muy ranchera....Más",4.0,Tequila,Jalisco,Restaurant
"Pequeño y acogedor hotel, con preciosas vistas del lago, buen restaurante y zona chill, con piscina y gran ambiente. Recomendable para un fin de semana de desestres y en pareja. Las habitaciones y baño son correctas, el servicio amable y atento. Muy recomendable el desayuno, el la terraza y con el lago de fondo. Volveremos",4.0,Valle_de_Bravo,Estado_de_Mexico,Hotel
"La comida fue buena, la atención regular. Siento que todo fue muy apresurado y cuando se acercaba la hora de cerrar literal ya estaban presionando para cerrar el lugar. Al final ya no nos quisieron vender café. 
La comida fue rica y consideró que el...buffet estuvo bueno.Más",3.0,Chiapa_de_Corzo,Chiapas,Restaurant
"Fue una sorpresa para pasar una noche allí. La habitación en sí era muy simple y no se podía tener agua caliente en la ducha. Cada habitación tiene un balcón y hay hermosos escenarios de la ciudad de Taxco. Se puede ver el atardecer y escuchar a los pájaros y ver mariposas! El hotel está bien situado. escarabajo) cogimos un taxi para ir al centro de la ciudad, pero también fue muy fácil volver a pie. La comida en el restaurante era muy básico.",3.0,Taxco,Guerrero,Hotel
"Muy bonita la iglesia y el paisaje desd arriba, vale la pena vicitarla. El recorrido por la piramide es corto y no hay informacion dentro a menos q pagues 200 extra para un guia",3.0,Cholula,Puebla,Attractive
"No te dejes engañar por el poco fuera de la ciudad, objetivo principal de este restaurante es para los turistas. Un hecho que se refleja claramente en los precios. La comida y el servicio son buenos, y hay un ambiente muy agradable. Cuando comer aquí,...no te olvides de ver la iglesia de la colina de enfrente de la entrada. Ofrece unas vistas muy bonitas de la costa este.Más",3.0,Isla_Mujeres,QuintanaRoo,Restaurant
"El lugar es lindo y céntrico. El servicio de la noche es excelente y la atención muy buena, los meseros atentos y amables.
Nuestra decepción fue el desayuno: mala atención, excesivo tiempo de espera... y la comida sin sazón, además del café quemado. 
Nuestra recomendación:...Más",3.0,Orizaba,Veracruz,Restaurant
"El area de las misión de entrada te hace pensar que es un recinto bien cuidado. La fachada de la misión es hermosa, sin embargo no hay más que la pequeña capilla... no hay acceso al interior donde veas detalles del edificio o del como vivían los frailes.Para mi lo mejor del recorrido es la carretera, sin embargo es muy complicada pues hay muchas curvas y poco señalamientos. Mi recomendación visitarla temprano para no manejar en la obscuridad de la tarde.",2.0,Loreto,Baja_CaliforniaSur,Attractive
"Es u sitio que es necesario visitar, resume en muy poco espacio la actividad minera de la zona, muy buenas y amables las explicaciones de los guías, venden joyería de plata a unos precios muy interesantes y te hacen recomendaciones donde y como comprar la plata, para evitar fraudes, muy recomendable.",4.0,Taxco,Guerrero,Attractive
"La amabilidad de TODAS las personas es extraordinaria, pero eso no alcanza para brindar el servicio que corresponde al precio.  Habitaciones SIN aire acondicionado, UNA SOLA botella de agua de 300 ml en la habitaciÃ³n, se tardaron DOS DÃAS en darme una toalla extra que pedÃ­, la limpieza de la habitaciÃ³n la realizan muy tarde y no de la mejor manera, los alimentos en la alberca son terribles, su sistema de TV tiene una oferta exageradamente limitada, no hay control adecuado en las Ã¡reas comunes, seÃ±alizaciones confusas.  LÃ¡stima de instalaciones, lÃ¡stima que sea Marriot",2.0,Ixtapan_de_la_Sal,Estado_de_Mexico,Hotel
"La comida está regular, desayuné chilaquiles con huevo revuelto, el servicio nada fuera de lo común y eso sí, buenos para evadir impuestos, porque para pagar con tarjeta debes consumir arriba de 400 mxp y más una comisión...",3.0,Sayulita,Nayarit,Restaurant
"Mi marido y yo, junto con mi hermana y mi nieta nos alojamos aquí por una semana 12/13 12/20, a través de 2014. La ubicación del complejo es absolutamente precioso. Mi marido y yo nos alojamos en la suite presidencial, y mi hermana nos alojamos en una suite de lujo. Las habitaciones eran enormes con buenas vistas, pero muy mal equipados. No hay armarios o cajones en cualquier lugar., ropa son almacenados en estantes en un armario. No hay decoraciones en la habitación, son muy sencillas.  La comida del buffet es horrible. Siempre estaba fría. Sólo comimos allí para el desayuno ya que era tan malo. Comimos en el Café del Mar todos los días para el almuerzo y era bastante bueno. También cenamos en satay tres noches y también era bueno, no es muy bueno, pero bueno. el servicio a la",3.0,Isla_Mujeres,QuintanaRoo,Hotel
"Instalaciones muy antiguas, no hay ventilador,  sillón muy viejo casi deshaciéndose, la lámpara no servía, solo un par de toallas grandes. No había toalla para secarse las manos, carece de ventilación, te bañas y esta el vapor en toda la habitación. Colchón incomodó muy flácido. Estacionamiento muy descuidado con mucha naturaleza que tenía espinas que se me pegaron.  No hay extensión de telefono, carece de anuncios en caso de incendios o sismos. Tarifa muy alta para el servicio. Lo único bueno instalaciones limpias. Sinceramente nunca me vuelvo a hospedar ahí. ",1.0,Valle_de_Bravo,Estado_de_Mexico,Hotel
"Estábamos buscando pizza y nos encontramos con este lugar atraído principalmente por su ""comercialización"" en el exterior de su edificio. ""La mejor pizza en México"" estaba muy lejos de la marca que más tarde descubrimos. Mientras que las coberturas eran sabrosas, la corteza era muy...suave con poco sabor. Cualquiera que ame la pizza sabe que la corteza es el trato. Esto fue decepcionante. No le dijimos nada a nuestro camarero porque parecía molesto por ayudarnos.Más",2.0,Sayulita,Nayarit,Restaurant
"No es un hotel para descansar ni ir con la familia. Se pide que no se consuma alcohol puesto que así está en su reglamento, pero cualquiera que vaya en un grupo de amigos lo puede hacer y echar desmadre hasta la madrugada.",2.0,Tepoztlan,Morelos,Hotel
"Reserve 7 meses antes, cancele 4 meses antes y nunca me regresaron mi noche de deposito No los recomiendo, son mercenarios del turismo. Les mande infinidad de mails y jamas me resolvieron.todo mundo se paso la bolita. Tengo una agencia de viaje, me encargare de hcer saber a todo mundo la clase de hotel que es, pateticos",1.0,Valle_de_Bravo,Estado_de_Mexico,Hotel
"Cuando te hablan de la piramide te la venden como LA piramide. Y realmente LA PIRAMIDE NO SE VE!! Uno espera una piramide tipo la de chichen itza, que se nota de lejos que es piramide. Esta no. Esta tapada de tierra y arriba hay una iglesia. Hay que ir a Cholula porque es ""paso obligado"" si estas en puebla, pero no es gran cosa",3.0,Cholula,Puebla,Attractive
"Llegamos a buena hora para poder disfrutar del cenote, y lo que incluyera, en la entrada había un muchacho y cabe resaltar a este muchacho, realmente no pude alcanzar a ver su nombre, porque que la ÚNICA persona amable en ese lugar, en la recepción fueron algo groseros su atención fue muy desinteresada, atrás de nosotros habían extranjeros y la atención que escuchamos fue mucho más cálida para ellos, y nosotros como somos nacionales nos trataron diferente,El cenote es muy hermoso y la alberca tambien, no se puede negar, la comida es regular, la atención de parte del TODO el staff es deficiente y en muchos gafetes dicen prácticantes y eso lo pone aún peor,En el cenote, la persona encargada de dar los chalecos salvavidas es una persona super grosera, y carece de amabilidad,No volveria a este lugar, muy hermoso de verdad toda la instalación, pero la atención es muy mala.",2.0,Valladolid,Yucatan,Attractive
"  Es un parque arqueológico bonito, si ya conoces bastantes ruinas de diferentes civilizaciones entonces no te va a descrestar en lo mas mínimo. ",3.0,Palenque,Chiapas,Attractive
"La cómoda es excelente, una carta breve con opciones muy interesantes.
 Las pizzas son una delicia y la ensalada Atrevida.",5.0,Bernal,Queretaro,Restaurant
"La comida fue la mejor parte. Pero, el hecho de que el servicio era desagradable y lento, bajar mi clasificación. La zona es agradable y la comida es barata. Desayuno encantador, pero nuestro camarero ""accidentalmente"" se les olvidó darnos nuestra tarjeta de crédito ... Actualizado....Puedes encontrar una mamá y pop tienda en la esquina con pocas opciones cuyo personal es mucho más mejor.Más",3.0,Isla_Mujeres,QuintanaRoo,Restaurant
"Hay un montón de cenotes cerca de la zona, con mejor precio, tienes que caminar mucho, o alquilar una bicicleta si no tienes un coche.",4.0,Tulum,QuintanaRoo,Attractive
"Tuvimos un desayuno rápido en Rooster Café porque estábamos ansiosos de bajar a la playa y fue excelente. Éramos un grupo de 8 adultos pudieron acomodarnos dentro, pero me sentí poco culpable porque realmente no son tan muchos lugares para sentarse dentro. Mientras que estábamos...cenando allí estaba la mañana fresca habitual ducha y el personal era inmediato inmediato para organizar las sombrillas, así que aquellos que cenar al aire libre no se moje. El personal era muy atento a todo lo que pasaba en la experiencia de comer. dee-LISH!Más",5.0,Isla_Mujeres,QuintanaRoo,Restaurant
"Este es sin duda un precio de ganga para una cómoda y limpia y un bufé de desayuno fabuloso de cama incluido. La habitación y bathroomcould modernizarse. Las cortinas eran un poco caía de la caña. El aire acondicionado no funcionaba pero afortunadamente el clima estaba más fresco de lo habitual. Hay muy pocas empresas en la habitación para cargar aparatos electrónicos. Pero el balcón encima de la piscina y el comedor hablan de una época pasada y romántica. Además, está en una gran ubicación, justo en la plaza principal y a poca distancia a pie de la estación de autobuses ADO.",3.0,Valladolid,Yucatan,Hotel
un agradable lugar para relajarse y tomar sol (si usted es lo suficientemente valiente al Strip de bikini y mostrar su cuerpo pálido a locales; ).  El color del agua es simplemente divinamente blue!,4.0,Palenque,Chiapas,Attractive
"Iba con un alta expectativa a Cascada de Agua Azul y me lleve una gran decepción. Está un poco retirado de Palenque, muchas curvas y topes en la carretera, el paisaje si es muy impresionante pero al llegar al lugar muchísima gente, le falta mantenimiento al lugar. Si están en San Cristóbal no recomiendo ir hasta allá solo por agua azul.",3.0,Palenque,Chiapas,Attractive
"Un lugar de reciente construcción, cómodo, silencioso, con todos los servicios, con mucha seguridad, por el control de acceso, el encargado muy atento. Amigable con el medio ambiente. Ofrece además otro tipo de servicios renta de bicicletas, actividades acuáticas, tour, etc ",5.0,Bacalar,QuintanaRoo,Hotel
"Son ricas sin duda, todo es a un nivel de franquicia americana, la atención, la calidad de los ingredientes y en este caso el personaje central las costillas son muy ricas, bien cocidas y aderezadas, no hay reclamo. Buen lugar para ir con la familia...Más",4.0,Metepec,Estado_de_Mexico,Restaurant
Fuimos de madrugada en la noche de muertos y no vimos nada que valga la pena. Lo mejor es Tzintzunzan,2.0,Patzcuaro,Michoacan,Attractive
Conoci esta playa luego de pasar por la zona arqueologica de tulum. Llegue luego de caminar bastante por la playa. Habia varias palmeras debajo de las cuales se podia conseguir algo de sombra. Lo malo es que cuando fui habia bastante sargaso. Cerca habia un stand donde se podían conseguir excursiones de snorkel a precios convenientes. Habían vendedores ambulantes que vendian comida y artesanias.,3.0,Tulum,QuintanaRoo,Attractive
"La vista del lago Arareco, que tiene forma como de una ""herradura"", es muy agradable, es un lugar que no está contaminado ni invadido por vendedores. Como para paseo está bien y en el lago todavía hay algunos peces. Bueno también para ir de pesca o pasear en bote de remo.",4.0,Creel,Chihuahua,Attractive
"El encargado o dueño muy amable y atento pero los empleados muy lentos, los baños muy sucios. 

Es de los pocos lugares que acepta tarjeta  de credito eso es un plus en Patzcuaro 

La pasta de las pizzas muy rica y crujiente, pasta al Pesto...Más",2.0,Patzcuaro,Michoacan,Restaurant
"Tenemos grandes admiradores de Bastos por años. Me encanta la comida todavía! El personal siempre es amable y servicial. La ubicación nunca ha sido excelente. Un poco atrapado detrás del SuperX y una especie de calle sucia. Pero, todavía vale la pena la comida.

Esta...noche. . . . . ¡No!

Algún tipo de iglesia se ha mudado directamente sobre su restaurante. Es tan fuerte que no pudimos hablar. Además de que el canto es lo peor que he escuchado.

¿Realmente no estoy seguro de si la ubicación puede seguir valiendo la pena?Más",3.0,Isla_Mujeres,QuintanaRoo,Restaurant
"Delicioso, super relax los sabores y el ambiente, las combinaciones de los platillos divertida. Simplemente recomendable",4.0,Valle_de_Bravo,Estado_de_Mexico,Restaurant
cenote de Grand es el cenote que visitamos que tiene guacamayas y que - realmente disfrutamos el buceo con ellos! El agua es también muy claro - recomendado.,4.0,Tulum,QuintanaRoo,Attractive
"Este restaurante ubicado en segundo piso, con la Bellisima vista de la plaza y el Templo cuenta con un amplio menu y precios bajos.
El problema es el servicio, el mesero nos toco sin ganas de informar y de servir, nos atendio porque no le...Más",2.0,Tapalpa,Jalisco,Restaurant
